group,model,features,adapt,tau,n_trades,trade_share,mean_R,t,win_rate,avg_win_R,avg_loss_R,pf,total_R,max_dd_R,worst_R,max_loss_streak,cvar10_R
CPI,knn,PRICE+MACRO+RATES,expanding,0.1,1,0.015625,-0.3983309833333048,0.0,0.0,0.0,-0.3983309833333048,0.0,-0.3983309833333048,0.3983309833333048,-0.3983309833333048,1.0,-0.3983309833333048
CPI,knn,PRICE+MACRO+RATES,expanding,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,expanding,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.0,18,0.28125,-0.21662747268518637,-1.9051992266574702,0.3888888888888889,0.23459736071427392,-0.5037705484848429,0.29634370249403086,-3.899294508333355,4.225086474999975,-1.0,4.0,-1.0
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.1,3,0.046875,-0.5281277777777657,-1.6373846645294066,0.3333333333333333,0.08873533333333701,-0.836559333333317,0.05303588747242002,-1.584383333333297,1.673118666666634,-1.0,2.0,-1.0
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,decay3y,0.0,12,0.1875,-0.29917210833333896,-1.8995885391172964,0.3333333333333333,0.27314697291665385,-0.5853316489583354,0.23332667335069793,-3.5900653000000675,3.6782578500000227,-1.0,4.0,-1.0
CPI,knn,PRICE+MACRO+RATES,decay3y,0.1,1,0.015625,-0.3983309833333048,0.0,0.0,0.0,-0.3983309833333048,0.0,-0.3983309833333048,0.3983309833333048,-0.3983309833333048,1.0,-0.3983309833333048
CPI,knn,PRICE+MACRO+RATES,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,decay3y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.0,12,0.1875,-0.4182495458333273,-4.82463215771467,0.08333333333333333,0.06424419166667879,-0.4621126128787823,0.012638436817865356,-5.018994549999928,5.018994549999928,-1.0,6.0,-1.0
CPI,knn,ALL,expanding,0.1,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.2,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.3,0,0.0,,,,,,,,,,,
CPI,knn,ALL,rolling5y,0.0,18,0.28125,-0.23410925324073847,-1.809923300076152,0.3888888888888889,0.31517163452380853,-0.5836516363636319,0.34363609202542306,-4.213966558333293,4.582217724999888,-1.0,3.0,-1.0
CPI,knn,ALL,rolling5y,0.1,1,0.015625,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0
CPI,knn,ALL,rolling5y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,ALL,rolling5y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.0,12,0.1875,-0.4182495458333273,-4.82463215771467,0.08333333333333333,0.06424419166667879,-0.4621126128787823,0.012638436817865356,-5.018994549999928,5.018994549999928,-1.0,6.0,-1.0
CPI,knn,ALL,decay3y,0.1,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.3,0,0.0,,,,,,,,,,,
NFP,ridge,PRICE,expanding,0.0,54,0.7714285714285715,-0.17007518101852062,-1.466267589456228,0.42592592592592593,0.697545297101437,-0.8137936002688119,0.6359519260853381,-9.184059775000113,12.578263008333352,-1.0,8.0,-1.0
NFP,ridge,PRICE,expanding,0.1,47,0.6714285714285714,-0.11763657819149294,-0.9326167736275551,0.46808510638297873,0.6873034969696842,-0.8259838443333289,0.7322504931334247,-5.528919175000168,9.500785224999998,-1.0,6.0,-1.0
NFP,ridge,PRICE,expanding,0.2,42,0.6,-0.11256636150793992,-0.8491303787956154,0.47619047619047616,0.661527008749986,-0.8162876071969637,0.7367356608999754,-4.727787183333477,7.17827554166676,-1.0,6.0,-1.0
NFP,ridge,PRICE,expanding,0.3,39,0.5571428571428572,-0.10896887200855083,-0.7772465116876904,0.46153846153846156,0.706030074999984,-0.8075393980158667,0.7493982797634123,-4.249786008333483,6.700274366666766,-1.0,5.0,-1.0
NFP,ridge,PRICE,rolling5y,0.0,52,0.7428571428571429,-0.04152020769231221,-0.3356320011122938,0.5,0.7535315076922943,-0.8365719230769186,0.9007372670610304,-2.159050800000235,8.679782250000056,-1.0,8.0,-1.0
NFP,ridge,PRICE,rolling5y,0.1,47,0.6714285714285714,-0.0509141771276631,-0.383994200299157,0.48936170212765956,0.7797114605072342,-0.8469304131944395,0.8822725826644163,-2.392966325000166,7.470870150000034,-1.0,8.0,-1.0
NFP,ridge,PRICE,rolling5y,0.2,39,0.5571428571428572,-0.09344567542735376,-0.6460263735218553,0.46153846153846156,0.7667470550925795,-0.830753730158725,0.7911029919569033,-3.6443813416667967,6.2946570250000295,-1.0,8.0,-1.0
NFP,ridge,PRICE,rolling5y,0.3,35,0.5,-0.06464564976190885,-0.4195153385190574,0.4857142857142857,0.7575636524509664,-0.8411766574074022,0.8505666159062643,-2.2625977416668097,5.544114358333256,-1.0,6.0,-1.0
NFP,ridge,PRICE,decay3y,0.0,53,0.7571428571428571,-0.07743568694968916,-0.6502730328000578,0.4716981132075472,0.7348681479999852,-0.8027069681547557,0.8173995007272562,-4.104091408333526,6.679233558333446,-1.0,7.0,-1.0
NFP,ridge,PRICE,decay3y,0.1,47,0.6714285714285714,-0.05399155124113906,-0.4251134677261657,0.48936170212765956,0.7255437188405646,-0.8010461850694384,0.8680057948160231,-2.5376029083335356,5.621249458333258,-1.0,7.0,-1.0
NFP,ridge,PRICE,decay3y,0.2,42,0.6,-0.10426805178571835,-0.7632047377290755,0.47619047619047616,0.7073976591666525,-0.8421459708333283,0.7636310133078686,-4.379258175000171,6.912873425000043,-1.0,7.0,-1.0
NFP,ridge,PRICE,decay3y,0.3,30,0.42857142857142855,-0.061039447500003355,-0.36903902797643207,0.4666666666666667,0.7640019952380801,-0.7829507098958264,0.8538235388052282,-1.8311834250001007,5.093851633333278,-1.0,6.0,-1.0
NFP,ridge,PRICE+MACRO,expanding,0.0,61,0.8714285714285714,0.04381751174863225,0.3783558925459284,0.5081967213114754,0.7930624594085947,-0.7304022674999955,1.1219815589116027,2.672868216666567,4.272520033333232,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO,expanding,0.1,55,0.7857142857142857,0.07514385439393677,0.6005914380498362,0.509090909090909,0.8480704452380861,-0.7264096472222178,1.2107224416574158,4.132911991666522,4.272520033333232,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO,expanding,0.2,48,0.6857142857142857,0.06738560763888539,0.5013793402464661,0.5208333333333334,0.8176117223333237,-0.7480775605072431,1.1879896427289836,3.2345091666664985,4.709071975000066,-1.0,3.0,-1.0
NFP,ridge,PRICE+MACRO,expanding,0.3,41,0.5857142857142857,-0.0015750471544772888,-0.011702934306283223,0.4878048780487805,0.7684011720833193,-0.734885732142855,0.9958155507325789,-0.06457693333356884,5.8739333416667705,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO,rolling5y,0.0,58,0.8285714285714286,0.06473766623562971,0.5459458235987629,0.5172413793103449,0.8006003638888791,-0.723686652678566,1.1853004349213168,3.7547846416665234,4.595853366666574,-1.0,7.0,-1.0
NFP,ridge,PRICE+MACRO,rolling5y,0.1,52,0.7428571428571429,0.092414180929485,0.7082717619610893,0.5192307692307693,0.8781207537036947,-0.7561489176666616,1.2542111637565907,4.80553740833322,3.5958533666665744,-1.0,6.0,-1.0
NFP,ridge,PRICE+MACRO,rolling5y,0.2,44,0.6285714285714286,0.12728226136363133,0.8783484787745937,0.5454545454545454,0.8813661697916535,-0.7776184287499954,1.360100744333074,5.600419499999779,3.8226698499999356,-1.0,6.0,-1.0
NFP,ridge,PRICE+MACRO,rolling5y,0.3,41,0.5857142857142857,0.08893372662601087,0.5926944989043679,0.5365853658536586,0.858818312121199,-0.8025115828947328,1.2391362625842586,3.646282791666446,4.135770791666724,-1.0,5.0,-1.0
NFP,ridge,PRICE+MACRO,decay3y,0.0,59,0.8428571428571429,0.07701307584745588,0.6425757971947912,0.5254237288135594,0.8226564274193472,-0.7485206348214238,1.2167977008640285,4.543771474999897,4.272520033333232,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO,decay3y,0.1,52,0.7428571428571429,0.08910434086538198,0.6973182764473034,0.5192307692307693,0.8367408703703603,-0.7183431109999947,1.2580062732723774,4.633425724999863,3.4058391500000575,-1.0,3.0,-1.0
NFP,ridge,PRICE+MACRO,decay3y,0.2,47,0.6714285714285714,0.10515567304964087,0.767479723577769,0.5531914893617021,0.8187988721153739,-0.7784025734126953,1.3023479355666563,4.942316633333121,4.709071975000066,-1.0,3.0,-1.0
NFP,ridge,PRICE+MACRO,decay3y,0.3,36,0.5142857142857142,-0.08036614583333958,-0.5551681628829155,0.4444444444444444,0.7783295494791485,-0.76732270208333,0.8114755863377263,-2.8931812500002247,5.8739333416667705,-1.0,5.0,-1.0
NFP,ridge,PRICE+RATES,expanding,0.0,53,0.7571428571428571,-0.05503171682390179,-0.4656254689566103,0.49056603773584906,0.7119420160256305,-0.7935990151234512,0.8638793397484489,-2.916680991666795,6.783549608333297,-1.0,4.0,-1.0
NFP,ridge,PRICE+RATES,expanding,0.1,48,0.6857142857142857,-0.09401870104166772,-0.7497172667277868,0.4583333333333333,0.7233761708333242,-0.7856605157051224,0.7790738072376165,-4.512897650000051,7.907100883333291,-1.0,6.0,-1.0
NFP,ridge,PRICE+RATES,expanding,0.2,42,0.6,-0.031325633134922704,-0.2349154288124713,0.5,0.7064185757936405,-0.769069842063486,0.9185363112123258,-1.3156765916667537,4.088947816666594,-1.0,5.0,-1.0
NFP,ridge,PRICE+RATES,expanding,0.3,37,0.5285714285714286,-0.06803528423423517,-0.48089379482252564,0.4864864864864865,0.6911678800925831,-0.7872803872806946,0.8317120987953025,-2.5173055166667013,5.09189079166659,-1.0,5.0,-1.0
NFP,ridge,PRICE+RATES,rolling5y,0.0,53,0.7571428571428571,0.03294750330188727,0.2504792218524096,0.5094339622641509,0.8534117709876518,-0.8190730823717912,1.0819978335446576,1.7462176750000253,4.602088708333288,-1.0,6.0,-1.0
NFP,ridge,PRICE+RATES,rolling5y,0.1,46,0.6571428571428571,0.007329688224638485,0.053196998959480865,0.5,0.8101332956521713,-0.7954739192028945,1.018428481557216,0.3371656583333703,4.31531074166666,-1.0,5.0,-1.0
NFP,ridge,PRICE+RATES,rolling5y,0.2,40,0.5714285714285714,0.0015488893749998512,0.011401475717618898,0.525,0.7168193912698371,-0.7890132442982413,1.0041327820038586,0.061955574999994045,3.5701906916666912,-1.0,4.0,-1.0
NFP,ridge,PRICE+RATES,rolling5y,0.3,31,0.44285714285714284,-0.027644238172045695,-0.17673732468156944,0.4838709677419355,0.7422853505555445,-0.7494532276041616,0.9285336169282231,-0.8569713833334166,4.4409414916666865,-1.0,4.0,-1.0
NFP,ridge,PRICE+RATES,decay3y,0.0,56,0.8,-0.057116751339288195,-0.5018005933370464,0.5,0.6866173431547509,-0.8008508458333273,0.8573598276471688,-3.198538075000139,6.5185072583333294,-1.0,7.0,-1.0
NFP,ridge,PRICE+RATES,decay3y,0.1,49,0.7,-0.06918226496599018,-0.5611508754353248,0.4897959183673469,0.6983556541666536,-0.8060186673333283,0.8317691080506145,-3.3899309833335187,6.298466591666701,-1.0,7.0,-1.0
NFP,ridge,PRICE+RATES,decay3y,0.2,39,0.5571428571428572,-0.03789025384615514,-0.2641761915697324,0.48717948717948717,0.762137234649113,-0.7979163679166599,0.9074013292985615,-1.4777199000000505,4.443130449999899,-1.0,5.0,-1.0
NFP,ridge,PRICE+RATES,decay3y,0.3,31,0.44285714285714284,-0.03457966666666677,-0.2192962025563442,0.4838709677419355,0.7408782783333258,-0.7615714901041599,0.9120265069829442,-1.07196966666667,4.64655494166656,-1.0,4.0,-1.0
NFP,ridge,PRICE+DXYFX,expanding,0.0,52,0.7428571428571429,-0.09922701089743959,-0.8464181033441894,0.46153846153846156,0.6909402586805413,-0.7765132419642803,0.7626843631698258,-5.159804566666859,8.554007800000099,-1.0,6.0,-1.0
NFP,ridge,PRICE+DXYFX,expanding,0.1,45,0.6428571428571429,-0.061486748888894376,-0.4748496138630791,0.4888888888888889,0.7044459344696833,-0.7941180112318819,0.8485109780057003,-2.7669037000002468,5.6841511750002,-1.0,5.0,-1.0
NFP,ridge,PRICE+DXYFX,expanding,0.2,38,0.5428571428571428,-0.13354704671053041,-0.955013397512877,0.47368421052631576,0.648846670370357,-0.8377013920833292,0.6971004332236236,-5.074787775000156,7.52527613333344,-1.0,5.0,-1.0
NFP,ridge,PRICE+DXYFX,expanding,0.3,36,0.5142857142857142,-0.08541077152778213,-0.5956255232402298,0.5,0.648846670370357,-0.8196682134259213,0.7915967213836547,-3.0747877750001567,5.91254958333343,-1.0,5.0,-1.0
NFP,ridge,PRICE+DXYFX,rolling5y,0.0,51,0.7285714285714285,-0.12040878169935038,-1.0015337549809373,0.45098039215686275,0.7093825134057817,-0.8020230598214233,0.7265465218831302,-6.140847866666869,9.7845842083334,-1.0,8.0,-1.0
NFP,ridge,PRICE+DXYFX,rolling5y,0.1,45,0.6428571428571429,-0.11864681074074454,-0.9072521852433554,0.4444444444444444,0.7422091095833195,-0.8073315469999958,0.7354689530875705,-5.339106483333504,8.256353958333458,-1.0,7.0,-1.0
NFP,ridge,PRICE+DXYFX,rolling5y,0.2,39,0.5571428571428572,-0.15063145256410693,-1.0691403128437718,0.46153846153846156,0.6874372916666528,-0.868976090476187,0.6780761527774732,-5.87462665000017,8.573072116666747,-1.0,6.0,-1.0
NFP,ridge,PRICE+DXYFX,rolling5y,0.3,31,0.44285714285714284,-0.033697984946243036,-0.2102746423989739,0.5161290322580645,0.7077099239583167,-0.8245330877777733,0.9155370436255852,-1.044637533333534,4.770930841666617,-1.0,5.0,-1.0
NFP,ridge,PRICE+DXYFX,decay3y,0.0,49,0.7,-0.04614351411565132,-0.37337216575023,0.4897959183673469,0.7189505131944302,-0.7806337803333296,0.8841437688898649,-2.2610321916669145,6.467372583333334,-1.0,6.0,-1.0
NFP,ridge,PRICE+DXYFX,decay3y,0.1,46,0.6571428571428571,-0.07853209130435161,-0.6064037484903271,0.4782608695652174,0.7199749420454412,-0.8104968718749951,0.8142869554592321,-3.612476200000174,6.801067916666701,-1.0,6.0,-1.0
NFP,ridge,PRICE+DXYFX,decay3y,0.2,38,0.5428571428571428,-0.0515084078947409,-0.3644798316543442,0.5,0.6878981758771782,-0.7909149916666601,0.8697498253606255,-1.9573195000001542,5.03904879166665,-1.0,5.0,-1.0
NFP,ridge,PRICE+DXYFX,decay3y,0.3,32,0.45714285714285713,-0.047280365104172765,-0.30418988922361284,0.5,0.702566009895816,-0.7971267401041615,0.8813730295937768,-1.5129716833335285,4.549999025000034,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,expanding,0.0,60,0.8571428571428571,0.009813265694440215,0.083249653216776,0.5,0.797593151388877,-0.7779666199999965,1.0252279865026608,0.5887959416664129,4.866936216666697,-1.0,4.0,-1.0
NFP,ridge,PRICE+VOLRISK,expanding,0.1,55,0.7857142857142857,-0.017621788030307704,-0.14240501634172947,0.4909090909090909,0.7843578123456652,-0.7909592598214242,0.9562376619803159,-0.9691983416669238,6.284028341666651,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,expanding,0.2,52,0.7428571428571429,-0.024197493589748723,-0.185790146697403,0.4807692307692308,0.8182989443333192,-0.8042867879629595,0.9420572599918557,-1.2582696666669335,6.081137916666686,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,expanding,0.3,45,0.6428571428571429,0.054051719999994134,0.38065432273624866,0.5333333333333333,0.8168630920138736,-0.8177327051587253,1.1416417779978845,2.432327399999736,5.390540850000018,-1.0,4.0,-1.0
NFP,ridge,PRICE+VOLRISK,rolling5y,0.0,59,0.8428571428571429,-0.037370988418084346,-0.31454976602082224,0.4745762711864407,0.794522123511889,-0.7887583153225762,0.9098260795630225,-2.2048883166669766,6.690805900000025,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,rolling5y,0.1,55,0.7857142857142857,-0.03810837045455035,-0.30333330554515514,0.4727272727272727,0.8134594310897291,-0.8015829511494214,0.9098352883054374,-2.0959603750002693,5.918828625000022,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,rolling5y,0.2,47,0.6714285714285714,0.05139354379431914,0.37338026485980996,0.5319148936170213,0.806098164999985,-0.806225343939392,1.1361843793815285,2.4154965583329995,4.866936216666697,-1.0,4.0,-1.0
NFP,ridge,PRICE+VOLRISK,rolling5y,0.3,41,0.5857142857142857,-0.007040501829273689,-0.0474685638243218,0.5121951219512195,0.7802084480158593,-0.8336518991666632,0.9826869839024676,-0.28866057500022124,5.0,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,decay3y,0.0,58,0.8285714285714286,0.009529477442524366,0.07819496116103937,0.5,0.8172265160919413,-0.7981675612068926,1.0238783882124076,0.5527096916664133,4.866936216666697,-1.0,4.0,-1.0
NFP,ridge,PRICE+VOLRISK,decay3y,0.1,52,0.7428571428571429,-0.027478727243595236,-0.21162140016400066,0.4807692307692308,0.8114739783333184,-0.8042867879629595,0.9342000962816709,-1.4288938166669523,6.251762066666704,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,decay3y,0.2,50,0.7142857142857143,-0.022220581333338776,-0.1672155654337587,0.48,0.8168630920138736,-0.7967593567307657,0.9463678878465467,-1.111029066666939,6.933897316666692,-1.0,5.0,-1.0
NFP,ridge,PRICE+VOLRISK,decay3y,0.3,44,0.6285714285714286,-0.028612188068186904,-0.20121031454288954,0.4772727272727273,0.8170380690476049,-0.8007276402173882,0.9316417255588203,-1.2589362750002238,6.55775466666671,-1.0,4.0,-1.0
NFP,ridge,PRICE+CONSENSUS,expanding,0.0,56,0.8,-0.146357619345241,-1.3098968522737269,0.42857142857142855,0.6936772638888757,-0.7763837817708286,0.6701040904409638,-8.196026683333496,11.590229916666734,-1.0,8.0,-1.0
NFP,ridge,PRICE+CONSENSUS,expanding,0.1,51,0.7285714285714285,-0.1225878418300681,-1.0236068424547986,0.45098039215686275,0.697545297101437,-0.7962686345238045,0.7195858433472209,-6.251979933333473,9.646183166666713,-1.0,7.0,-1.0
NFP,ridge,PRICE+CONSENSUS,expanding,0.2,41,0.5857142857142857,-0.09166480548780664,-0.6595477425925429,0.4634146341463415,0.7390690175438478,-0.8091167435605991,0.7888687063612395,-3.758257025000072,6.919471983333248,-1.0,6.0,-1.0
NFP,ridge,PRICE+CONSENSUS,expanding,0.3,37,0.5285714285714286,-0.04543572770270462,-0.3128528204928692,0.4864864864864865,0.7288581351851728,-0.7789772820175358,0.886415042699793,-1.6811219250000708,4.842336883333246,-1.0,5.0,-1.0
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.0,56,0.8,-0.00043145833333622333,-0.0034751017162169724,0.48214285714285715,0.8362309697530743,-0.7793930293103393,0.998931013124042,-0.024161666666828507,7.257445066666643,-1.0,8.0,-1.0
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.1,47,0.6714285714285714,0.1000549843971596,0.73749071016021,0.5319148936170213,0.8415379603333214,-0.7425393064393879,1.2878687073523578,4.702584266666501,5.595853366666574,-1.0,8.0,-1.0
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.2,40,0.5714285714285714,0.13934911979166315,0.9104073214798705,0.55,0.8821571560605951,-0.7685273689814759,1.4029325735770957,5.573964791666526,3.5180213499999504,-1.0,5.0,-1.0
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.3,34,0.4857142857142857,0.023457831862738265,0.148246572235409,0.5294117647058824,0.7869756999999835,-0.8354997697916626,1.0596623655812003,0.797566283333101,3.946421883333376,-1.0,5.0,-1.0
NFP,ridge,PRICE+CONSENSUS,decay3y,0.0,54,0.7714285714285715,-0.03723519891975742,-0.32522858395148935,0.5,0.6840913558641849,-0.7585617537036996,0.9018268486699852,-2.0107007416669007,6.21704113333332,-1.0,5.0,-1.0
NFP,ridge,PRICE+CONSENSUS,decay3y,0.1,48,0.6857142857142857,-0.014329661631947488,-0.11471834372811705,0.5,0.7387260003472104,-0.7673853236111055,0.9626532820186967,-0.6878237583334794,5.272520033333231,-1.0,5.0,-1.0
NFP,ridge,PRICE+CONSENSUS,decay3y,0.2,42,0.6,-0.05115327103174835,-0.36740362309592356,0.47619047619047616,0.7826065487499876,-0.8091167435605991,0.8793051244160046,-2.1484373833334307,5.309652341666606,-1.0,7.0,-1.0
NFP,ridge,PRICE+CONSENSUS,decay3y,0.3,34,0.4857142857142857,-0.08259395514706032,-0.5336860302296476,0.4411764705882353,0.7994915922222086,-0.7789772820175358,0.8102644164054044,-2.8081944750000507,5.862645808333241,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,expanding,0.0,57,0.8142857142857143,-0.14914377090643452,-1.3229435320288063,0.45614035087719296,0.670067621794862,-0.8362242938171993,0.6720591629302458,-8.501194941666768,11.076337091666687,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,expanding,0.1,51,0.7285714285714285,-0.13489041715686526,-1.1191163011454803,0.45098039215686275,0.697545297101437,-0.818676896726185,0.6998898334569617,-6.879411275000128,10.273614508333367,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,expanding,0.2,40,0.5714285714285714,-0.1312446502083371,-0.9479403948261479,0.45,0.706030074999984,-0.8162876071969637,0.7076684312752863,-5.2497860083334835,7.700274366666767,-1.0,6.0,-1.0
NFP,ridge,PRICE+FED,expanding,0.3,38,0.5428571428571428,-0.13454951995614414,-0.9507346222960329,0.4473684210526316,0.6967909176470423,-0.8075393980158667,0.6985031807502496,-5.112881758333478,7.563370116666761,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,rolling5y,0.0,52,0.7428571428571429,-0.11487391137820661,-0.9321645802136311,0.46153846153846156,0.741000105208324,-0.8484802113095187,0.7485654218631219,-5.973443391666744,9.620231216666639,-1.0,8.0,-1.0
NFP,ridge,PRICE+FED,rolling5y,0.1,45,0.6428571428571429,-0.040161888888890954,-0.2946502358578234,0.4888888888888889,0.8020687462121111,-0.845773800724632,0.9070938250530657,-1.807285000000093,6.4540728249999875,-1.0,6.0,-1.0
NFP,ridge,PRICE+FED,rolling5y,0.2,38,0.5428571428571428,-0.06045502872807289,-0.3982090581530638,0.47368421052631576,0.8246604856481372,-0.857058991666662,0.865978239887584,-2.2972910916667697,6.102222333333392,-1.0,6.0,-1.0
NFP,ridge,PRICE+FED,rolling5y,0.3,32,0.45714285714285713,-0.12809169192708464,-0.7980078099597461,0.4375,0.788731835119038,-0.8411766574074022,0.7292856840229238,-4.098934141666708,6.683749883333311,-1.0,6.0,-1.0
NFP,ridge,PRICE+FED,decay3y,0.0,55,0.7857142857142857,-0.08006577712121522,-0.6853270010161228,0.4727272727272727,0.7335452833333203,-0.8095101761494192,0.8124188032249571,-4.403617741666837,6.978759891666757,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,decay3y,0.1,48,0.6857142857142857,-0.008934680381948909,-0.07038030197050368,0.5208333333333334,0.7348681479999852,-0.8174160155797034,0.9771887397146981,-0.4288646583335476,5.621249458333258,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,decay3y,0.2,42,0.6,-0.11730285079365317,-0.8602451360447256,0.4523809523809524,0.730202559210513,-0.8174160155797034,0.7379483620158903,-4.926719733333433,7.377208091666716,-1.0,7.0,-1.0
NFP,ridge,PRICE+FED,decay3y,0.3,34,0.4857142857142857,-0.11800359828431711,-0.7591456574995672,0.4411764705882353,0.767672601111096,-0.8172216504385907,0.7416070246565211,-4.012122341666782,7.093851633333278,-1.0,7.0,-1.0
NFP,ridge,PRICE+POSITIONING,expanding,0.0,57,0.8142857142857143,-0.08540236213450539,-0.7480035202171612,0.47368421052631576,0.7170247024691244,-0.8075867202777722,0.7990748436282499,-4.867934641666807,8.262137875000047,-1.0,7.0,-1.0
NFP,ridge,PRICE+POSITIONING,expanding,0.1,51,0.7285714285714285,-0.10351595114379472,-0.8618517554476592,0.47058823529411764,0.6934849833333189,-0.8119612262345623,0.7591878483594074,-5.279313508333531,8.440528466666706,-1.0,7.0,-1.0
NFP,ridge,PRICE+POSITIONING,expanding,0.2,42,0.6,-0.1339865696428604,-1.0033858407599023,0.4523809523809524,0.6921295842105116,-0.8164303489130376,0.7003159822516832,-5.627435925000137,8.709165216666634,-1.0,6.0,-1.0
NFP,ridge,PRICE+POSITIONING,expanding,0.3,37,0.5285714285714286,-0.07218813536036403,-0.5084441707140662,0.4864864864864865,0.6826314638888737,-0.7872803872806946,0.8214398612659395,-2.670961008333469,6.752690299999965,-1.0,6.0,-1.0
NFP,ridge,PRICE+POSITIONING,rolling5y,0.0,51,0.7285714285714285,-0.042682240522879424,-0.33848224403651783,0.49019607843137253,0.7814226869999872,-0.8350908246794818,0.8997440111470544,-2.1767942666668505,8.470870150000035,-1.0,8.0,-1.0
NFP,ridge,PRICE+POSITIONING,rolling5y,0.1,46,0.6571428571428571,-0.06964385688406123,-0.5191619733163575,0.4782608695652174,0.7783051136363515,-0.8469304131944395,0.8423907596796403,-3.2036174166668165,7.8045654833334,-1.0,8.0,-1.0
NFP,ridge,PRICE+POSITIONING,rolling5y,0.2,38,0.5428571428571428,-0.04067320789474191,-0.2825747999148155,0.5,0.7315919175438438,-0.8129383333333277,0.8999353180259867,-1.5455819000001925,5.848762858333241,-1.0,7.0,-1.0
NFP,ridge,PRICE+POSITIONING,rolling5y,0.3,33,0.4714285714285714,-0.014830734090914248,-0.09309788357531122,0.5151515151515151,0.7575636524509664,-0.8354997697916626,0.9633891113217922,-0.4894142250001702,4.770930841666616,-1.0,5.0,-1.0
NFP,ridge,PRICE+POSITIONING,decay3y,0.0,54,0.7714285714285715,-0.02219842839506426,-0.18703526268118045,0.5,0.7510029620370255,-0.795399818827154,0.9441829684402075,-1.19871513333347,5.075957458333354,-1.0,6.0,-1.0
NFP,ridge,PRICE+POSITIONING,decay3y,0.1,47,0.6714285714285714,-0.026372675531919132,-0.20531514359425992,0.5106382978723404,0.7317105253472076,-0.8174160155797034,0.9340703043453049,-1.2395157500001992,5.621249458333258,-1.0,7.0,-1.0
NFP,ridge,PRICE+POSITIONING,decay3y,0.2,41,0.5857142857142857,-0.06936755853658962,-0.5117803467565002,0.4878048780487805,0.6978249229166502,-0.8000270646825324,0.8307158520271428,-2.844069900000174,5.92579919166667,-1.0,6.0,-1.0
NFP,ridge,PRICE+POSITIONING,decay3y,0.3,34,0.4857142857142857,-0.07559416446078747,-0.49109899335714313,0.47058823529411764,0.747313110416653,-0.807067297685179,0.8230767400384498,-2.5702015916667738,6.651930883333269,-1.0,7.0,-1.0
NFP,ridge,PRICE+MACRO+RATES,expanding,0.0,62,0.8857142857142857,0.11572824516128785,1.0280882184230444,0.5645161290322581,0.7661103492857072,-0.7273596675925892,1.365357542603786,7.1751511999998465,4.272520033333232,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO+RATES,expanding,0.1,57,0.8142857142857143,0.12127672763157488,1.0239129260214745,0.5614035087719298,0.779960322395824,-0.7218382736666641,1.3830649455527209,6.912773474999768,3.499336516666593,-1.0,4.0,-1.0
NFP,ridge,PRICE+MACRO+RATES,expanding,0.2,46,0.6571428571428571,0.02369063278985013,0.1924818264690134,0.5,0.7450315630434658,-0.6976502974637653,1.0679154954164718,1.089769108333106,5.1760591083334475,-1.0,5.0,-1.0
